"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","RID","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Participant roster ID","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(10)","-4","The 4 digit roster ID (RID) should be used to merge data","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","VISCODE","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Visit code","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","VISCODE2","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Translated visit code","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(3)","-4","Months from baseline rounded to nearest 6 months","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","EXAMDATE","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Examination Date","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(10)","-4","Examination Date for follow up scan used","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","VERSION","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Version Number","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(3)","-4","Version Number 1.1","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","ACCELERATED","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","VISCODEBL","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Visit code for Baseline Scan used","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(3)","-4","Visit code as defined by ADCS for Baseline Scan used","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","VISCODE2BL","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Translated visit code for Baseline Scan used","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(3)","-4","Months from baseline rounded to nearest 6 months","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","EXAMDATEBL","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Examination Date","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(10)","-4","MM/DD/YYYY format","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","LONIUIDBL","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","LONI Unique ID Baseline Scan","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(7)","-4","LONI Unique ID Baseline Scan","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","LONIUID","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","LONI Unique ID","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(7)","-4","LONI Unquie Identifer (Series)","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","RUNDATE","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Run Date","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(10)","-4","Date of last data run MM/DD/YYYY format","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","STATUS","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Status","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(8)","-4","Status of data run.  Complete/Partial ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
"-4","TBMSYNSCOR","MAYOADIRL_MRI_TBMSYN","Jack Lab - TBM-SyN Based Scores","-4","Finding Comment","-4","-4","-4","-4","-4","-4","-4","-4","CHAR(var)","-4","The TBM SyN score is the mean over 31 ROIs, of the annualized log Jacobian determinant of the SyN deformation computed by warping the follow-up and baseline images together.","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2014-05-08 16:22:53.0"
